age,income,past_spend,days_since_active,device_mobile,promo_email,outcome_ltv
18.0,68603.7,4.76,16,1,0,155.09
28.0,60565.34,1.83,14,1,0,208.4
47.0,103621.35,712.96,17,1,0,157.18
18.0,51676.85,716.58,14,1,0,75.2
18.0,51494.19,777.89,16,1,0,184.18
30.0,123024.84,1329.82,17,0,0,420.33
42.0,94446.19,62.73,17,0,0,183.42
49.0,20000.0,131.97,11,1,1,143.19
29.0,55868.53,1170.27,13,1,0,301.83
30.0,24700.27,97.54,17,1,0,108.45
49.0,46232.73,573.21,15,1,0,174.95
18.0,20000.0,378.0,17,1,0,98.58
30.0,66575.26,43.43,14,0,0,128.75
37.0,41451.45,167.92,19,1,0,108.93
40.0,71497.63,367.37,16,0,0,146.52
29.0,29371.97,956.46,14,1,0,137.15
35.0,72072.8,614.71,21,1,0,239.33
18.0,59627.09,486.28,22,1,1,238.86
27.0,107548.82,342.62,5,0,0,252.48
40.0,105283.92,177.4,13,1,0,274.77
23.0,89633.64,63.49,14,1,0,226.61
36.0,61834.66,263.03,15,1,0,159.21
40.0,119634.51,14.47,18,0,0,247.27
31.0,31174.12,118.53,11,0,0,123.0
37.0,34911.03,283.24,13,1,1,224.48
23.0,67905.42,271.16,15,1,0,192.98
33.0,126350.95,22.65,13,0,0,219.37
42.0,64941.53,444.65,27,0,0,159.28
37.0,65418.87,398.9,19,1,0,162.37
28.0,33952.24,40.66,18,0,0,33.32
38.0,93648.24,1433.78,14,1,0,377.57
44.0,93829.41,52.34,12,1,0,247.64
18.0,89726.88,964.94,18,1,1,444.48
49.0,54269.48,0.15,14,1,0,81.01
31.0,52332.33,1069.73,9,0,0,251.51
40.0,37671.94,9.96,18,1,0,90.03
49.0,72096.81,709.02,10,1,0,260.47
19.0,42989.82,224.47,20,0,0,124.91
26.0,40564.59,670.12,14,0,1,234.34
32.0,59407.73,256.87,9,1,0,169.87
26.0,57771.1,36.77,13,1,0,198.56
56.0,56550.54,729.45,12,0,0,168.96
25.0,81661.11,36.96,9,0,0,190.36
28.0,71976.2,1276.3,15,0,0,345.65
37.0,62796.1,26.16,14,1,0,109.66
21.0,74575.32,326.31,14,1,0,165.78
30.0,45211.82,641.93,20,0,0,201.31
39.0,72631.97,249.82,8,0,0,133.05
31.0,73765.06,122.46,17,1,1,304.57
34.0,32423.83,711.67,19,1,0,123.53
29.0,94892.34,766.92,17,0,0,302.98
18.0,47964.16,1280.0,25,1,0,162.89
39.0,72257.74,235.93,16,1,0,245.36
56.0,99110.29,352.86,18,1,0,186.65
35.0,93141.92,225.59,14,1,0,267.09
38.0,70858.33,148.58,16,1,0,115.8
43.0,60937.52,695.22,11,1,0,309.81
20.0,93687.8,207.49,24,1,0,206.56
55.0,86867.37,279.44,14,0,0,321.22
37.0,54540.87,258.48,15,0,0,113.99
55.0,50127.66,623.55,11,0,0,168.48
26.0,20000.0,1249.27,20,0,0,235.46
57.0,73850.8,549.44,10,1,0,161.34
44.0,67932.56,318.93,11,1,0,160.8
42.0,98404.78,755.26,14,1,0,319.09
38.0,78976.38,512.18,16,1,0,176.23
32.0,103355.73,31.26,17,1,0,251.93
49.0,52565.89,50.28,15,1,0,138.68
37.0,98453.76,19.33,17,0,0,139.16
18.0,56777.09,305.15,17,1,0,208.46
22.0,89439.9,873.93,10,1,1,349.29
33.0,33531.04,187.77,18,1,0,138.4
39.0,75878.38,242.38,12,1,0,208.42
34.0,20382.8,1201.08,14,0,0,160.12
50.0,63321.56,906.71,18,1,0,176.04
18.0,81008.85,546.88,18,1,0,247.17
37.0,56975.79,155.17,13,0,0,109.84
18.0,43739.06,62.24,13,1,1,250.34
44.0,91152.96,8.09,12,1,1,377.93
34.0,67413.43,56.59,13,1,0,246.59
40.0,57760.73,173.08,16,0,0,164.87
25.0,71047.4,401.25,11,1,0,190.0
50.0,135916.73,33.07,12,0,0,286.3
48.0,98837.57,73.22,10,0,0,216.49
42.0,99064.34,99.88,9,1,0,252.52
33.0,80888.66,499.81,9,1,0,265.59
42.0,74162.13,478.28,21,0,0,265.73
27.0,20000.0,400.11,18,1,0,95.02
45.0,53025.49,144.18,20,0,0,60.31
55.0,57985.64,231.91,12,1,0,144.79
48.0,23127.7,50.84,10,1,0,159.13
26.0,41064.61,128.39,16,1,0,35.14
39.0,20479.09,1139.95,22,1,0,197.91
19.0,69041.9,1948.36,18,1,0,327.39
42.0,90469.15,521.58,12,0,0,214.92
40.0,97669.36,1243.39,15,1,0,359.46
18.0,80369.61,514.65,12,0,1,425.12
21.0,45915.09,16.88,9,1,0,142.54
32.0,21698.37,2866.49,15,1,0,336.92
31.0,26078.28,52.1,19,0,0,4.56
20.0,38275.44,573.86,15,0,0,148.99
40.0,47778.51,145.74,11,0,0,71.52
38.0,66006.29,248.77,19,0,0,153.39
33.0,44645.89,519.14,11,1,0,166.05
26.0,78474.4,286.78,14,0,0,89.6
48.0,64193.16,144.21,8,1,0,246.22
55.0,70263.64,203.57,14,1,0,120.96
29.0,98506.26,208.93,15,1,0,228.61
28.0,40494.21,1601.06,23,0,0,271.79
41.0,80467.61,801.26,20,1,0,316.49
31.0,69650.67,306.75,14,1,0,152.37
33.0,61662.84,111.46,9,1,0,41.01
44.0,92131.41,833.05,13,1,0,345.5
18.0,91975.35,85.5,19,0,0,142.03
51.0,46337.73,118.15,11,1,1,208.89
36.0,65445.99,227.86,15,1,0,194.76
30.0,77030.29,1061.58,15,1,1,217.12
34.0,63174.83,70.66,17,1,0,68.67
35.0,84625.53,65.19,12,1,0,178.73
18.0,77029.8,340.58,14,1,1,186.44
53.0,115814.03,161.77,10,1,0,210.9
35.0,31743.02,420.51,13,1,0,135.68
40.0,66939.1,300.41,17,0,0,175.49
46.0,47287.44,285.43,20,0,0,148.25
23.0,85102.69,59.38,25,1,0,198.6
41.0,29570.7,76.02,12,1,1,55.38
32.0,78657.82,860.4,17,0,0,195.11
45.0,54248.79,1085.26,16,1,0,273.09
18.0,51645.95,133.73,18,1,0,206.88
34.0,33837.54,60.21,19,1,0,37.33
28.0,58373.1,27.45,14,0,0,154.44
40.0,97112.51,468.63,16,1,0,299.44
41.0,69370.28,628.25,14,1,0,235.44
27.0,85692.01,233.25,13,1,0,206.27
26.0,111616.05,569.21,10,1,0,278.12
34.0,76593.89,624.06,13,1,1,436.12
24.0,56030.01,1369.32,11,1,1,363.21
45.0,81681.31,33.54,13,0,0,210.16
31.0,56392.6,106.78,6,1,1,256.29
18.0,57389.43,35.49,16,1,0,95.71
31.0,32002.68,1012.45,12,1,1,248.04
23.0,93156.44,786.52,10,1,0,278.85
18.0,60349.94,427.41,15,0,0,166.43
20.0,74552.46,43.69,13,1,0,193.32
36.0,44100.95,159.63,12,1,1,147.83
51.0,80898.69,176.71,17,1,0,135.23
39.0,50951.47,411.34,16,1,0,186.17
28.0,66457.28,149.23,10,0,0,151.26
40.0,91945.65,37.88,8,1,0,204.43
29.0,89768.98,656.08,16,1,0,166.71
27.0,69449.25,177.68,9,1,0,236.82
21.0,25796.72,301.08,27,0,0,103.9
18.0,144820.26,68.29,21,1,0,339.87
30.0,113646.47,811.13,22,1,0,333.77
37.0,88066.87,416.82,19,1,0,154.02
34.0,51169.91,1159.28,20,0,1,311.47
30.0,67160.2,342.07,13,1,0,162.07
24.0,56414.49,1418.73,19,1,0,218.56
42.0,101596.4,1112.2,13,1,1,481.36
19.0,76562.57,429.55,19,1,0,291.01
44.0,50395.9,1358.24,9,1,0,343.28
23.0,58231.12,195.11,14,1,0,189.08
26.0,98029.7,227.57,11,1,0,245.31
18.0,110002.45,23.27,20,1,0,221.56
29.0,108208.29,444.83,19,1,1,358.89
47.0,88925.8,639.93,17,1,0,244.36
41.0,63684.38,742.55,17,1,0,263.05
47.0,20000.0,81.15,11,0,0,167.27
41.0,77429.0,293.64,19,1,0,155.4
22.0,69954.28,97.32,20,1,0,59.89
31.0,73499.55,542.54,13,0,0,198.71
26.0,71347.43,85.96,13,1,0,220.49
51.0,36843.45,1172.56,18,1,0,308.56
21.0,83935.21,131.09,11,1,0,274.48
46.0,85805.41,172.23,19,1,0,265.1
46.0,87058.47,951.59,15,1,0,246.8
57.0,93664.43,306.68,15,1,0,196.93
30.0,85101.29,12.14,16,1,0,123.23
44.0,59749.26,341.19,13,0,0,144.34
62.0,68229.08,44.17,20,1,0,196.58
28.0,72278.12,2111.48,17,0,0,452.93
18.0,72692.49,443.5,18,0,0,221.01
18.0,94955.44,148.22,12,1,0,217.98
44.0,86091.72,414.73,17,0,0,176.32
18.0,121933.59,39.99,17,1,0,258.24
31.0,125161.72,804.45,11,1,1,516.32
40.0,71991.24,1297.33,13,0,1,313.93
37.0,20000.0,1037.5,15,1,0,209.82
40.0,100920.81,209.09,22,1,0,207.56
38.0,56490.59,197.09,14,1,0,197.76
50.0,49962.9,17.86,18,1,0,115.17
24.0,60038.87,526.92,17,1,0,203.63
27.0,58833.92,382.76,20,1,0,130.85
26.0,85306.75,307.49,23,1,0,188.13
45.0,31014.11,1190.98,15,1,0,233.23
46.0,43056.98,91.89,16,1,0,106.73
40.0,78578.96,4.86,27,1,0,98.39
49.0,85573.6,38.07,12,1,0,206.53
21.0,86038.54,126.4,15,1,0,224.0
55.0,50324.09,16.93,14,1,1,253.31
53.0,45543.36,349.43,15,0,0,203.66
44.0,57334.13,188.5,21,1,0,138.29
56.0,75996.82,99.52,14,1,0,156.58
18.0,107136.93,693.32,21,0,0,280.19
29.0,20000.0,114.36,12,1,0,51.25
26.0,64481.78,581.74,11,1,0,240.45
44.0,36683.04,214.83,12,1,0,172.93
22.0,28693.93,358.54,18,1,0,169.23
44.0,94173.92,1358.04,18,1,0,317.54
51.0,83615.61,19.03,15,0,0,163.53
43.0,81235.84,346.84,16,1,0,194.14
38.0,93025.65,963.52,17,1,0,201.8
23.0,58007.03,443.33,14,0,0,122.21
25.0,59184.06,162.08,12,1,1,243.11
50.0,124643.27,253.48,10,1,0,323.6
44.0,63835.72,570.13,15,1,0,229.24
35.0,88378.3,1107.34,14,1,0,270.47
30.0,70159.54,20.97,5,0,0,157.86
18.0,23793.54,37.11,13,1,0,61.82
22.0,20000.0,196.56,20,0,0,50.6
58.0,55525.39,132.49,17,1,0,174.7
20.0,96402.53,153.9,15,0,0,162.79
37.0,89707.29,125.05,17,1,0,150.45
47.0,92851.93,108.97,11,0,0,209.68
20.0,45323.85,69.99,16,1,0,47.37
37.0,110396.81,1358.7,14,0,1,412.93
46.0,45877.67,77.85,12,1,0,50.87
35.0,75320.61,114.33,17,1,0,165.94
69.0,69741.19,141.36,13,1,0,209.14
18.0,65653.15,1351.64,11,1,0,327.04
48.0,103464.8,704.71,10,1,0,386.8
33.0,52372.24,779.61,18,1,0,201.79
44.0,36259.87,55.33,12,1,0,115.86
40.0,70499.89,904.89,15,0,0,238.97
26.0,60004.33,262.29,14,1,0,158.15
38.0,154434.57,152.46,7,1,0,464.14
18.0,86912.69,428.72,18,1,1,359.18
42.0,59766.49,863.5,11,1,0,251.3
39.0,43597.21,754.01,13,0,0,129.34
43.0,22992.79,1103.63,13,1,0,200.87
48.0,44369.52,1316.46,14,1,0,275.3
39.0,72873.54,135.98,8,1,0,248.86
37.0,105683.22,275.7,14,1,0,292.44
24.0,98042.23,7.37,12,1,0,216.48
26.0,75727.37,1057.31,14,1,0,270.71
49.0,61920.81,83.96,12,1,0,154.63
52.0,76720.31,988.35,20,1,0,267.64
32.0,57034.05,199.78,14,1,0,219.43
36.0,112959.1,229.54,9,1,0,334.5
24.0,65270.25,19.96,18,1,1,274.88
49.0,67841.55,197.91,7,0,0,292.94
43.0,20000.0,1096.25,15,0,0,36.81
58.0,65114.13,12.94,14,0,0,130.52
24.0,90912.1,260.71,14,0,0,229.33
30.0,43306.94,15.95,10,1,1,150.17
38.0,51231.99,231.75,17,1,0,95.15
43.0,89817.78,94.76,15,1,0,123.25
32.0,33083.57,145.32,15,1,0,85.13
25.0,96445.03,1050.22,16,0,0,360.61
46.0,56696.4,286.39,10,1,0,210.73
44.0,60285.79,159.96,12,1,0,124.96
24.0,41903.04,444.99,13,1,0,163.32
51.0,79451.16,76.64,16,1,0,252.45
49.0,131496.8,150.14,15,1,0,222.0
37.0,89537.43,395.1,15,1,0,230.64
36.0,48392.87,135.59,11,0,0,152.67
42.0,98390.51,568.36,13,1,0,278.12
25.0,62083.01,338.14,13,1,0,224.51
35.0,104362.12,739.18,12,1,0,233.75
18.0,90166.91,1480.61,14,1,1,418.77
46.0,20000.0,61.54,15,1,0,100.26
18.0,44898.01,203.73,12,1,0,51.06
53.0,93609.63,192.5,16,1,0,265.06
31.0,73791.43,81.96,12,1,0,204.27
32.0,44406.1,831.16,8,1,0,243.02
27.0,54160.26,713.31,14,1,0,178.19
32.0,22344.08,331.24,24,0,0,105.3
52.0,67790.67,385.85,16,1,0,133.55
18.0,125267.24,30.7,9,1,0,264.88
50.0,90123.33,405.41,18,0,0,236.6
39.0,124760.43,783.53,14,1,0,304.94
21.0,92059.93,426.46,18,1,0,251.67
22.0,95686.98,154.15,19,1,1,283.72
55.0,119351.97,550.63,13,0,0,331.2
24.0,79431.58,224.31,15,0,0,288.39
21.0,65319.32,393.59,14,1,0,129.16
49.0,95816.44,334.29,13,1,0,247.93
39.0,106346.01,239.97,15,1,0,175.79
24.0,58000.88,634.48,15,0,0,157.8
38.0,51960.77,1076.55,16,1,0,264.67
23.0,73471.4,2.61,14,0,0,147.67
48.0,90787.47,1356.15,8,1,0,388.31
48.0,89952.28,358.22,10,1,0,263.52
41.0,34395.81,603.21,11,1,0,153.89
39.0,117790.15,967.67,17,0,0,296.88
56.0,53970.88,314.71,16,1,0,191.69
35.0,63373.38,900.83,11,1,0,260.04
21.0,47433.64,97.78,12,1,0,54.24
40.0,137458.22,86.68,16,1,0,253.36
60.0,76051.77,535.7,13,0,0,91.22
23.0,48725.62,1020.66,19,1,0,143.24
31.0,91598.09,1114.79,10,1,0,309.01
40.0,89228.39,516.05,17,1,1,300.0
34.0,65306.82,372.74,18,1,0,140.3
23.0,91015.17,201.28,14,0,1,410.6
48.0,49367.7,1956.02,12,1,1,434.41
63.0,57677.04,192.61,12,0,0,125.88
37.0,20000.0,681.65,13,1,0,171.84
24.0,36901.22,379.62,11,1,0,200.51
18.0,115190.77,468.9,11,1,0,336.2
38.0,111035.72,250.01,18,0,0,276.02
48.0,71644.72,1673.68,15,1,1,470.6
41.0,111573.29,423.95,17,1,0,320.02
35.0,65998.14,1388.6,13,0,1,320.21
28.0,63914.74,3.81,22,0,0,124.76
22.0,71412.77,425.1,14,1,0,179.73
45.0,66876.96,631.48,8,1,0,288.53
46.0,64620.09,683.4,11,1,0,196.56
18.0,98584.95,1176.82,14,1,1,426.33
54.0,73753.39,2.21,17,1,0,215.06
42.0,87812.04,0.17,16,0,0,206.62
52.0,95784.51,319.58,17,1,0,345.12
19.0,79704.64,14.87,18,1,0,131.78
19.0,45743.22,1835.18,18,0,0,263.06
33.0,36178.35,125.56,16,1,0,159.01
41.0,73719.52,319.96,19,1,0,127.48
57.0,65718.59,31.54,17,0,0,216.58
43.0,72184.79,369.12,16,0,0,138.91
32.0,69598.65,238.98,22,1,0,199.61
23.0,134589.34,22.84,12,1,0,205.31
50.0,36744.34,204.08,18,1,0,110.15
23.0,20251.34,248.33,17,1,1,58.9
55.0,78309.42,2298.67,16,1,1,589.34
32.0,60589.44,116.52,11,1,0,107.25
54.0,77901.7,393.49,19,0,0,165.71
43.0,84597.08,2183.69,13,0,0,438.33
33.0,102102.62,785.15,19,0,0,264.67
29.0,32319.35,2507.89,13,1,1,429.86
31.0,56082.05,1725.69,15,1,0,269.19
40.0,80719.03,336.22,18,0,0,169.66
36.0,89261.59,595.98,17,0,0,252.74
28.0,124836.24,58.52,12,0,0,220.68
33.0,93892.6,290.94,21,0,0,244.7
36.0,68580.29,827.79,17,0,1,367.91
18.0,47739.11,351.94,19,1,0,170.32
40.0,55892.75,606.51,12,1,0,230.6
23.0,55182.43,684.72,9,1,1,195.65
21.0,86380.84,146.16,19,1,0,176.3
18.0,76424.94,1042.53,11,1,0,273.75
18.0,36908.76,307.93,16,0,0,195.33
19.0,59102.46,117.98,13,1,0,124.94
26.0,91938.69,1002.78,16,0,0,187.07
58.0,78791.56,270.49,12,1,0,160.43
29.0,84216.12,693.77,8,1,0,238.75
37.0,79573.04,397.07,13,0,0,115.03
40.0,110660.77,240.53,15,1,0,313.81
37.0,75901.08,830.04,18,1,0,170.33
34.0,60349.43,439.1,22,1,0,192.91
21.0,47106.12,247.61,15,0,0,84.35
52.0,76240.24,58.04,13,0,0,257.63
57.0,20000.0,1129.02,12,0,0,165.09
18.0,65392.77,18.06,18,0,0,122.64
23.0,64854.0,994.57,17,0,0,271.58
32.0,35888.23,223.11,16,1,1,119.29
23.0,46793.35,509.91,16,1,0,191.35
41.0,90241.44,1276.81,17,1,0,300.08
26.0,75767.79,82.26,14,1,0,152.03
61.0,72544.71,418.45,10,0,0,212.56
49.0,77658.69,722.88,12,1,0,199.12
38.0,72315.69,708.55,9,1,0,237.94
47.0,101071.56,372.89,16,1,0,274.41
48.0,73085.73,490.07,11,1,0,107.74
28.0,33544.67,708.43,13,1,0,216.5
25.0,110753.25,919.51,20,1,0,364.26
36.0,79258.51,717.35,13,0,0,161.52
45.0,55268.66,218.48,11,1,0,59.86
37.0,38664.96,2860.93,15,0,0,425.52
18.0,79897.86,285.02,12,1,0,252.52
25.0,67070.7,12.38,15,1,0,186.53
34.0,109353.67,225.19,20,1,0,179.88
34.0,61352.32,68.36,16,1,0,238.97
59.0,49065.48,64.74,14,1,0,88.85
18.0,92394.91,165.32,21,1,0,221.3
41.0,93132.05,27.43,12,1,1,337.69
53.0,74216.28,583.2,22,0,0,292.4
62.0,86908.93,38.43,16,1,0,201.92
30.0,69057.82,113.63,14,1,0,192.27
41.0,75846.63,48.75,23,1,0,156.71
42.0,99124.77,32.63,10,1,0,171.68
37.0,85632.96,155.82,13,1,0,94.91
34.0,65768.14,424.2,14,0,0,197.59
40.0,103809.06,1671.73,18,1,1,439.37
18.0,20000.0,1041.95,13,0,0,185.7
43.0,121301.83,1043.47,20,1,0,364.39
37.0,27351.02,96.83,13,1,1,141.2
32.0,54322.68,153.88,8,0,0,105.39
60.0,68977.06,39.73,14,1,0,215.75
27.0,66337.98,753.59,11,0,0,259.77
30.0,95160.28,36.19,30,1,1,242.43
59.0,43554.08,406.75,11,1,0,259.21
25.0,76519.17,142.43,15,1,0,176.74
28.0,55544.7,139.49,11,0,0,86.32
33.0,77378.52,2340.22,14,1,0,372.86
45.0,68380.69,706.89,25,1,0,132.01
37.0,72323.39,906.82,14,0,0,325.3
19.0,56251.88,424.3,17,1,0,224.96
29.0,57248.4,1024.03,13,1,1,358.31
28.0,77181.81,518.51,17,0,0,249.77
34.0,93592.89,1461.0,15,1,0,415.7
40.0,55043.02,165.18,15,1,0,134.5
40.0,48280.81,452.33,15,0,0,182.93
18.0,85336.5,585.8,17,1,0,204.66
48.0,69187.4,249.56,16,1,0,173.66
38.0,90762.45,1058.92,16,1,0,327.92
52.0,47355.07,1951.11,14,0,0,157.76
40.0,25514.03,340.38,9,1,1,128.93
48.0,56674.9,247.67,14,1,0,168.37
41.0,50841.18,319.27,12,1,0,155.73
51.0,68030.29,957.77,12,1,1,315.17
41.0,54078.87,518.48,19,1,0,201.46
34.0,88525.42,22.9,14,1,1,275.07
62.0,62796.24,390.63,9,1,0,135.56
46.0,73761.86,8.73,14,1,0,229.58
42.0,73940.86,753.75,12,1,0,301.39
20.0,74873.88,198.98,20,1,0,149.69
20.0,69396.77,319.34,19,1,0,179.29
39.0,82765.02,801.43,16,1,0,305.97
37.0,50108.62,23.78,21,1,0,112.8
28.0,104985.45,86.31,13,1,0,269.11
37.0,64086.57,253.72,17,1,0,193.32
54.0,37211.27,130.63,10,1,0,101.53
43.0,74701.83,206.17,14,0,0,217.82
21.0,48720.49,3153.02,22,1,0,370.5
34.0,86633.36,872.67,18,1,0,294.25
25.0,125240.14,1076.66,9,0,0,386.44
30.0,50335.7,1382.74,10,1,0,250.91
30.0,78309.31,208.47,15,0,0,135.13
29.0,26112.36,176.25,12,0,0,102.43
20.0,81347.63,133.33,12,1,1,312.83
33.0,47857.16,886.32,20,0,0,152.36
28.0,54379.13,569.02,13,1,0,109.82
18.0,42467.84,134.71,18,1,0,30.18
60.0,88303.78,236.6,15,1,0,207.56
48.0,95182.61,353.33,9,1,0,273.02
30.0,70584.63,375.54,16,1,0,289.22
35.0,48389.33,1097.89,24,1,0,206.31
21.0,109738.08,239.47,14,0,0,184.15
55.0,51239.75,1195.84,15,1,0,231.72
58.0,20000.0,291.13,8,1,0,165.68
37.0,81459.73,685.94,20,1,0,207.37
47.0,42380.63,1331.45,14,1,0,295.84
37.0,94715.22,1190.68,14,1,1,452.95
19.0,60471.56,29.32,14,0,0,178.22
30.0,85092.83,115.15,19,1,0,286.64
37.0,105037.51,324.0,15,1,1,294.86
30.0,39778.53,282.42,13,1,0,176.62
32.0,55851.57,512.07,12,1,0,184.17
34.0,68108.22,1447.57,10,1,0,263.51
34.0,108438.78,59.62,21,1,0,225.81
36.0,53540.43,300.61,16,1,0,239.69
22.0,55137.41,106.85,10,1,0,217.71
26.0,81953.51,1122.67,10,0,0,206.14
20.0,55569.28,1670.24,15,0,0,259.67
47.0,73813.15,325.72,14,1,0,249.34
18.0,31211.56,54.91,12,0,0,92.83
49.0,125358.25,769.24,18,0,0,340.74
52.0,36307.27,597.24,21,1,0,61.92
31.0,61956.18,219.0,15,1,0,128.54
18.0,69187.97,1091.99,22,1,1,283.35
31.0,117817.2,1861.36,19,1,0,351.1
34.0,36878.86,408.06,19,1,0,63.68
23.0,119592.6,417.04,17,1,0,250.48
29.0,88929.42,176.56,20,1,0,167.46
53.0,80427.38,439.14,11,1,0,190.66
43.0,45384.16,289.59,16,1,0,188.75
24.0,84278.53,179.9,14,1,0,163.19
18.0,51912.83,34.77,19,1,0,190.61
31.0,101666.53,145.65,15,1,0,213.7
32.0,45723.45,110.23,18,1,0,138.43
41.0,67171.04,390.49,21,0,0,204.95
29.0,56118.17,460.24,18,1,0,127.37
41.0,45311.93,468.98,18,1,0,135.12
58.0,88533.0,245.66,12,1,0,202.48
45.0,83386.47,273.42,20,1,0,222.74
34.0,100225.25,898.6,17,1,0,299.87
33.0,25503.12,323.35,21,1,0,53.92
31.0,96604.27,2202.07,21,1,1,546.11
49.0,132636.22,289.57,18,1,0,325.21
27.0,58708.97,524.31,15,1,0,282.35
36.0,117378.72,25.84,22,1,0,246.75
36.0,63420.97,529.71,22,0,0,186.31
29.0,35689.76,953.34,19,1,0,200.13
19.0,62359.19,1427.62,16,1,0,238.01
39.0,96205.1,2961.08,12,0,1,542.51
34.0,49045.59,165.77,18,0,0,113.06
41.0,54991.53,428.27,15,1,0,226.41
29.0,84838.49,299.57,8,1,0,295.31
50.0,70076.5,414.85,18,1,0,101.67
24.0,84615.57,85.66,18,1,0,225.1
56.0,75945.74,969.49,19,1,0,151.6
18.0,81990.63,1201.58,19,0,0,319.1
40.0,59192.47,298.61,14,1,0,190.21
41.0,75793.27,164.55,20,0,0,91.84
25.0,46815.67,75.9,12,1,0,177.22
40.0,102210.84,575.63,16,0,0,367.18
50.0,54143.13,187.15,17,1,0,139.88
18.0,98221.19,1201.42,13,1,0,347.63
41.0,64159.83,555.87,15,0,0,277.86
18.0,75049.98,518.78,9,1,0,177.66
23.0,57625.89,409.81,12,1,0,127.18
55.0,44600.11,23.43,17,1,0,65.57
28.0,26380.99,1343.55,17,1,0,204.97
21.0,43616.9,494.35,17,1,0,154.39
33.0,61902.28,2563.19,20,1,0,362.46
60.0,75296.98,385.4,16,0,0,192.11
18.0,95259.48,619.13,14,1,1,371.21
22.0,58856.06,28.93,21,1,0,104.01
53.0,47950.98,499.48,15,1,1,186.39
57.0,33932.13,723.34,24,0,0,104.18
34.0,82001.59,753.7,26,1,0,137.33
20.0,104579.86,735.08,17,1,0,287.48
60.0,101658.26,128.27,18,1,0,132.36
54.0,87748.32,1852.47,9,1,1,528.45
43.0,85963.58,2667.71,12,1,0,436.7
25.0,112440.59,39.3,17,1,0,238.84
34.0,78302.04,1377.94,15,1,0,295.74
33.0,86153.24,170.86,16,1,0,195.19
39.0,61980.4,584.44,20,0,0,255.57
52.0,35948.92,206.33,11,1,0,52.96
46.0,52903.78,1717.19,8,1,0,230.36
22.0,69771.02,53.52,7,1,1,283.1
52.0,71519.63,344.33,12,1,0,178.68
39.0,118157.15,279.35,17,1,0,298.23
43.0,72031.93,197.28,13,1,0,223.62
53.0,99471.09,518.57,14,1,0,217.48
22.0,59123.07,70.24,15,1,0,175.44
35.0,62208.1,630.56,11,1,0,164.37
29.0,36774.81,1971.04,10,1,1,364.35
18.0,51441.8,816.25,14,1,1,224.6
39.0,83174.53,983.12,11,1,0,299.27
65.0,70189.0,222.86,19,0,0,173.62
18.0,93573.47,196.44,14,1,0,173.64
35.0,74531.35,363.92,16,1,0,135.53
43.0,61188.66,23.4,15,0,0,182.25
36.0,123707.42,1453.48,16,0,0,388.11
34.0,67652.41,77.62,14,1,0,215.67
19.0,99075.02,1166.59,17,1,0,303.64
38.0,59969.77,43.64,15,0,0,209.41
26.0,87739.99,864.74,15,0,0,234.53
18.0,93200.39,82.42,12,0,0,294.28
49.0,75212.3,19.44,14,1,0,183.09
47.0,20000.0,635.57,13,1,0,147.55
36.0,70456.31,164.44,17,1,0,123.16
38.0,100761.5,626.75,16,0,0,318.66
48.0,83187.02,404.94,18,0,0,259.06
38.0,81145.97,57.6,16,0,0,169.83
46.0,26943.58,1345.08,13,1,0,105.7
31.0,51988.62,301.03,11,1,0,106.41
51.0,80283.94,662.97,16,1,0,189.19
39.0,80259.58,347.6,13,0,0,241.75
37.0,100366.67,463.63,23,1,0,227.84
20.0,66378.33,180.32,10,0,0,158.51
38.0,80145.6,111.8,15,1,0,163.16
25.0,70409.36,391.07,13,1,0,277.39
27.0,45326.43,290.1,16,0,0,139.93
25.0,20000.0,247.24,18,1,0,88.61
22.0,80775.24,558.24,16,1,0,204.4
60.0,74348.68,586.41,13,0,0,229.86
51.0,54545.62,23.5,10,1,0,92.66
58.0,29520.67,206.81,17,0,0,112.91
20.0,85743.49,265.31,9,1,0,172.69
36.0,63352.0,50.96,10,0,0,199.01
19.0,83921.87,134.53,14,1,0,166.55
27.0,116601.21,26.51,18,1,0,297.27
24.0,20000.0,2791.95,11,1,1,488.07
50.0,52509.98,666.96,16,1,0,189.77
30.0,64765.61,45.76,19,1,0,211.69
48.0,106370.65,10.23,19,0,0,263.34
42.0,29089.92,635.21,17,0,0,66.06
63.0,118396.53,289.19,12,0,0,297.26
18.0,73396.4,772.75,12,1,0,275.13
50.0,67599.98,1285.08,21,1,1,381.64
49.0,65048.51,457.27,19,1,1,274.9
23.0,59093.42,103.58,10,0,0,166.81
47.0,96202.92,762.08,14,1,0,290.87
39.0,43286.98,1559.65,18,1,1,324.47
32.0,78635.35,434.03,10,1,0,169.49
25.0,60395.46,572.85,18,1,0,180.27
26.0,50946.66,205.85,12,0,0,75.83
60.0,134649.38,240.25,22,1,0,274.44
35.0,80476.27,663.36,18,0,0,211.75
44.0,85331.64,1313.96,12,1,1,395.96
26.0,98444.42,495.76,15,0,0,213.86
26.0,34466.25,779.96,14,1,0,182.39
48.0,113807.3,94.15,11,1,1,376.44
19.0,20000.0,119.1,19,1,0,42.89
30.0,50780.84,379.68,13,1,0,93.15
35.0,58524.21,97.13,18,1,0,125.87
36.0,84543.08,503.92,12,1,0,302.76
33.0,75467.96,172.41,17,1,0,242.22
40.0,65829.63,783.99,16,1,0,246.73
43.0,69700.07,825.42,14,1,0,229.18
44.0,45549.42,311.61,16,1,1,229.35
