distance,package_weight,driver_experience,traffic_index,is_rush_hour,weather_bad,ai_optimized_route,delivery_time
65.44,3.42,6,7.1,0,0,1,122.1
16.14,2.1,2,4.5,0,0,0,58.0
3.68,37.42,2,7.1,0,0,0,73.6
32.6,7.41,5,6.2,0,0,0,62.5
15.62,3.75,5,4.2,1,0,0,65.9
20.95,4.67,6,9.4,0,0,0,104.3
20.03,1.51,2,2.1,0,0,0,26.3
11.85,46.3,1,3.1,0,0,0,81.4
208.57,2.08,4,2.8,1,0,0,339.8
96.77,6.31,5,2.0,0,0,1,161.6
4.32,9.12,5,3.1,1,0,0,31.8
91.21,6.96,7,6.8,0,0,1,157.5
1.27,1.76,4,3.3,0,0,0,39.2
89.34,42.84,7,4.6,0,0,1,161.1
10.83,1.58,2,8.7,1,0,1,60.4
31.64,5.47,6,7.4,0,0,0,68.3
19.19,5.22,7,9.9,0,0,0,66.7
43.15,20.01,4,2.0,0,0,0,100.4
29.56,4.81,5,3.0,0,0,0,76.0
1.81,8.58,4,7.6,0,0,0,52.1
69.55,41.67,7,3.5,1,0,0,159.1
32.85,5.79,5,3.0,0,1,0,136.5
11.79,3.71,0,6.9,1,0,1,48.7
45.25,21.66,7,2.8,0,0,0,104.1
10.13,5.93,7,1.4,0,0,0,28.5
39.21,62.22,3,2.9,0,0,0,108.7
28.1,2.35,11,2.0,0,1,0,89.8
38.24,0.53,7,2.4,0,0,0,81.3
42.63,5.56,5,7.0,0,0,0,81.4
2.12,15.09,7,2.0,0,0,0,19.6
50.71,7.95,6,4.9,0,1,0,125.0
17.8,7.58,7,8.7,0,0,0,81.9
20.74,25.31,2,1.7,0,0,0,51.2
74.29,2.58,5,4.8,0,0,0,132.4
10.01,4.65,6,10.0,0,0,0,43.1
20.64,12.57,4,8.5,1,0,0,104.2
3.52,7.11,2,2.1,0,1,0,32.9
168.66,19.31,5,1.2,0,0,0,269.0
12.87,6.78,8,3.7,0,0,0,57.2
104.59,39.15,5,9.0,0,0,1,200.5
46.14,6.69,4,1.5,1,0,0,74.3
28.08,21.63,2,3.3,0,0,0,95.9
43.5,4.95,3,8.9,0,0,0,98.2
41.91,14.03,8,5.5,1,0,0,115.5
45.44,6.36,2,2.1,0,0,0,97.7
20.68,5.44,4,5.4,0,0,0,88.3
108.21,19.9,3,3.0,0,0,1,140.6
75.72,10.16,6,1.8,0,0,0,138.7
190.47,5.16,8,8.0,1,1,1,303.0
89.81,6.09,6,6.2,0,0,0,168.7
22.53,15.38,5,9.9,1,0,0,93.2
19.13,6.59,7,4.4,1,0,1,24.9
31.43,1.17,3,5.5,1,0,0,102.7
3.08,3.75,2,2.3,1,0,0,50.8
24.99,3.55,4,8.5,1,0,0,117.8
1.67,40.88,5,2.9,1,0,1,14.0
9.44,3.69,7,3.3,1,0,0,55.8
18.83,10.63,2,9.1,1,1,0,140.1
51.57,3.24,5,7.5,1,1,0,145.4
182.65,6.8,4,4.6,0,1,1,285.8
8.82,20.91,8,1.6,1,0,0,76.9
5.22,16.29,3,5.0,1,0,0,43.9
129.45,23.76,2,8.0,0,0,1,204.6
34.35,5.36,5,9.7,0,0,1,101.1
47.36,11.1,6,1.1,0,1,0,118.9
1.04,1.72,8,2.7,0,0,0,10.0
19.76,12.5,4,5.6,1,0,0,98.7
35.16,2.51,5,4.6,0,0,0,90.9
15.03,4.4,9,9.4,0,0,0,73.4
81.88,2.35,5,5.3,1,0,1,139.2
46.67,17.47,4,8.9,1,0,1,108.4
155.44,28.07,3,7.8,0,0,0,301.3
59.76,1.05,5,3.8,0,0,0,94.7
8.34,3.16,6,3.4,0,0,0,42.8
36.96,4.69,7,3.2,0,1,0,69.9
8.38,0.23,6,8.4,1,0,0,47.2
98.62,17.53,3,1.3,0,0,0,171.1
20.07,4.97,5,2.3,0,0,0,40.1
28.76,1.28,1,3.2,0,0,0,103.3
102.43,8.45,4,5.6,0,0,0,186.0
15.37,1.14,10,4.8,0,0,0,65.5
30.8,4.32,1,3.9,1,1,1,68.0
76.85,21.66,4,9.8,0,0,0,157.2
3.42,3.18,5,5.6,1,1,0,75.6
16.26,13.34,8,3.7,0,0,0,55.9
5.86,16.45,1,8.9,0,0,0,62.3
68.34,70.16,11,8.7,0,1,1,177.5
7.94,12.54,3,2.5,0,0,0,44.3
159.46,9.39,5,9.7,0,0,1,309.8
23.94,4.88,10,7.0,0,0,0,63.3
37.66,2.24,2,6.8,0,0,0,112.2
12.59,2.03,3,6.5,0,0,0,39.8
92.72,6.83,2,5.7,1,1,1,163.1
13.65,8.62,8,4.0,0,0,0,58.3
32.7,13.12,7,2.0,0,0,0,83.1
168.83,12.2,3,3.2,0,1,1,248.5
31.99,1.71,5,1.1,1,0,1,37.7
35.02,5.61,3,9.0,0,0,0,117.5
99.52,4.01,8,7.8,0,0,1,169.2
111.33,11.51,3,4.9,1,0,0,192.9
61.06,6.8,8,7.6,0,0,0,141.7
1.15,3.35,6,6.1,1,0,0,47.7
64.34,3.71,7,7.2,0,0,1,123.0
68.63,3.15,7,6.6,0,0,0,129.6
21.94,0.7,7,9.2,1,0,0,98.8
50.72,39.71,4,1.1,0,0,0,107.6
15.76,10.35,8,1.6,0,0,0,37.9
19.74,2.66,0,5.9,1,1,0,102.5
22.16,19.91,4,1.2,0,0,0,77.1
101.79,10.92,4,6.4,0,0,1,139.0
132.43,7.23,1,4.3,1,0,1,204.3
64.01,3.91,8,5.6,1,0,1,90.9
10.35,3.41,7,5.7,1,0,0,87.3
60.47,35.37,10,1.4,0,1,0,123.7
14.76,11.1,3,1.9,0,0,0,55.8
7.69,11.02,5,5.1,0,0,0,39.0
35.72,2.78,3,4.6,0,1,0,98.8
116.52,4.04,5,7.9,0,0,0,251.8
23.07,8.62,8,4.5,0,0,0,56.5
51.43,30.23,3,5.8,0,1,0,160.0
69.31,24.57,4,1.1,1,0,0,122.5
94.13,15.56,7,6.5,0,0,1,178.6
2.13,9.19,6,1.1,1,0,0,17.5
35.11,21.34,7,7.4,0,0,0,85.4
113.89,39.01,4,9.3,0,0,1,184.8
17.36,18.83,7,1.4,0,1,1,66.6
3.86,16.76,4,4.6,0,0,0,74.6
23.22,9.56,3,4.8,1,0,0,84.9
62.84,6.0,4,4.1,0,0,0,122.7
188.22,4.85,3,1.2,0,0,0,317.9
41.43,27.13,2,4.2,0,0,0,94.5
133.57,7.22,3,2.7,0,0,1,208.7
136.92,2.9,6,2.7,0,1,0,220.5
84.35,9.08,4,1.3,1,0,1,124.9
29.44,11.01,5,2.1,1,0,0,56.9
65.53,6.03,3,4.3,0,0,0,146.7
125.72,3.23,4,5.7,0,1,0,245.6
95.31,21.74,4,3.2,0,0,0,180.2
41.5,20.28,4,9.3,1,0,1,124.2
107.04,1.14,3,5.1,0,1,0,235.2
91.79,10.33,2,1.8,0,0,0,163.4
6.91,11.92,5,3.1,1,0,0,50.9
16.58,23.04,1,4.2,0,0,0,64.8
91.94,1.88,1,7.5,0,0,0,206.5
72.4,4.4,6,1.9,0,0,0,156.0
24.19,20.92,2,2.5,0,0,0,58.4
37.51,11.95,10,6.7,0,0,0,76.9
212.02,9.19,8,4.1,1,0,0,330.7
24.18,70.28,4,6.8,0,1,0,117.6
12.56,42.17,6,6.1,1,0,1,76.1
56.75,3.64,2,3.5,0,0,1,82.9
9.61,10.92,9,6.4,0,0,0,45.2
5.27,3.33,5,7.1,0,0,0,60.9
105.68,12.15,5,9.9,0,1,0,244.5
105.67,30.72,5,3.1,1,0,1,183.6
73.15,6.0,6,2.8,1,1,1,119.9
1.0,9.55,6,7.0,1,1,0,74.4
11.61,1.02,6,4.5,1,0,0,48.2
78.59,8.34,5,5.7,0,1,0,187.5
82.24,5.92,7,4.5,0,0,0,156.9
33.17,10.01,6,1.5,1,0,1,35.4
91.03,4.37,5,5.7,0,0,0,124.4
96.34,2.97,1,4.1,1,0,1,147.9
84.22,24.15,6,4.9,1,0,1,126.0
70.77,2.62,7,5.3,1,0,0,135.3
86.72,2.65,12,8.1,1,0,1,115.4
6.18,8.94,1,9.8,1,1,0,110.2
36.65,100.0,7,8.8,0,0,0,142.0
28.85,9.25,5,4.7,0,0,0,78.8
2.88,3.94,3,3.4,0,0,0,42.5
229.94,3.9,5,4.5,0,0,1,326.6
38.14,11.9,6,8.3,1,0,1,103.9
89.52,14.85,3,8.1,0,0,0,173.7
28.03,3.9,5,8.1,0,0,0,85.6
19.2,0.98,11,3.9,0,0,0,20.4
36.35,5.32,9,5.6,0,1,0,104.6
7.84,36.13,4,8.9,1,0,0,104.0
10.29,3.98,11,4.5,0,0,0,23.8
3.01,6.3,8,5.5,1,0,0,47.9
97.73,1.5,2,4.8,0,0,0,219.6
39.2,9.57,6,2.2,1,0,0,77.9
214.55,3.89,5,8.5,1,0,1,313.5
87.85,6.9,7,5.6,0,0,0,132.8
40.29,3.73,2,8.6,0,0,0,123.2
37.69,1.58,12,5.4,0,0,0,63.7
34.93,5.54,7,3.2,0,0,0,78.3
2.9,50.5,7,1.4,0,0,0,40.5
2.77,25.08,2,5.2,1,0,0,47.4
33.62,9.47,9,5.8,0,0,0,98.5
114.94,3.85,2,4.7,0,0,0,234.7
52.45,5.55,2,4.3,0,0,0,118.9
37.9,20.54,7,2.8,1,0,0,109.7
47.75,7.44,4,8.6,0,1,0,142.6
18.8,5.45,6,3.3,0,0,0,43.0
21.5,5.21,5,7.0,1,0,0,111.5
67.4,7.1,4,9.4,0,0,0,135.8
11.71,97.93,4,1.2,0,0,0,82.0
9.38,3.3,3,8.3,0,0,0,71.1
36.59,6.34,6,9.2,0,1,0,115.3
67.59,9.26,5,1.4,0,0,0,122.8
18.31,22.96,5,8.4,0,0,0,124.3
26.82,86.31,1,4.9,0,0,0,116.5
39.88,22.22,7,3.5,0,0,0,80.0
109.56,2.87,2,1.5,1,0,0,216.0
49.15,14.61,7,9.4,1,1,0,170.8
96.3,20.57,7,6.7,0,1,0,223.7
24.44,5.55,8,2.7,0,0,0,55.9
44.3,3.02,7,7.3,0,0,0,105.5
52.59,11.04,12,7.2,1,0,1,79.2
122.84,11.12,2,9.1,0,0,1,212.3
82.22,9.4,4,8.3,1,0,1,138.5
7.9,1.48,3,4.2,0,0,1,22.5
55.79,11.16,4,5.6,0,0,1,93.0
2.68,23.87,7,8.2,0,1,0,95.7
251.8,13.83,8,5.5,0,0,1,338.7
26.3,4.05,12,8.2,0,0,0,55.3
55.17,11.22,8,8.2,1,0,1,86.7
10.39,21.17,7,9.5,0,1,0,95.9
76.13,8.01,7,2.0,1,0,1,110.2
59.4,7.35,8,6.2,0,0,0,121.7
21.55,7.27,3,3.4,1,0,1,64.9
22.31,10.82,6,9.4,1,0,0,102.3
57.15,3.48,0,8.5,0,0,0,147.6
22.96,24.14,4,3.7,0,0,0,73.6
149.5,12.03,4,9.7,0,0,1,264.0
19.63,15.67,5,6.0,0,0,0,80.5
15.53,5.2,9,6.7,0,1,0,54.0
71.53,13.4,3,3.4,0,1,0,184.8
5.51,14.83,7,3.3,0,0,0,10.1
41.38,18.71,4,9.8,0,0,0,160.7
48.83,5.6,5,1.4,0,0,0,86.8
18.41,3.84,5,7.4,0,0,0,63.2
150.82,3.79,7,2.0,0,1,0,268.2
26.9,6.15,3,5.3,0,0,1,45.4
16.43,12.59,2,5.2,0,1,1,73.9
57.66,8.53,3,8.3,0,1,0,161.5
63.87,15.91,3,3.3,1,0,1,105.3
27.84,11.4,7,2.3,0,0,0,56.2
10.0,7.94,4,7.2,0,0,0,41.0
49.96,29.16,3,6.1,1,1,1,119.1
14.3,3.38,2,6.4,0,0,0,62.5
12.59,17.01,7,4.6,1,0,1,38.5
43.13,26.84,5,3.7,0,0,1,86.8
213.5,4.99,2,7.7,0,0,1,329.9
58.99,25.55,6,7.3,0,0,0,168.7
83.1,11.97,2,8.6,1,0,0,184.0
62.43,1.81,8,8.1,1,0,1,89.2
23.3,9.45,1,6.2,0,0,0,74.5
118.66,14.99,5,8.5,0,1,1,220.3
82.68,19.53,7,3.3,1,0,0,162.0
58.71,100.0,3,6.5,1,0,1,137.0
38.97,9.75,7,4.0,0,0,0,88.9
22.45,8.28,2,7.9,1,0,1,43.8
29.85,5.82,7,9.4,1,0,1,72.1
18.59,16.56,9,7.4,1,1,1,78.8
126.37,24.4,3,3.6,0,1,0,239.8
19.92,4.85,3,3.3,0,0,0,42.4
138.69,7.05,2,2.0,1,1,0,295.8
29.27,25.84,5,7.2,0,0,0,89.4
90.84,15.21,7,9.4,1,1,1,164.2
14.48,2.09,4,3.3,1,0,0,86.0
167.85,1.27,4,9.9,0,0,1,269.9
113.7,11.71,3,5.9,0,0,0,217.1
60.09,2.58,8,7.5,0,0,0,155.0
125.86,12.11,2,3.0,0,0,0,224.2
48.57,29.18,8,2.3,0,0,0,84.4
1.0,17.93,2,9.9,1,1,0,88.2
14.48,10.4,7,4.2,0,0,0,59.2
4.68,9.43,5,2.8,0,0,0,29.6
3.4,13.09,1,8.5,0,1,1,69.2
31.8,11.61,11,1.7,0,1,0,87.2
188.63,20.21,3,2.2,0,0,0,305.3
25.03,3.82,9,8.3,0,0,0,54.3
171.24,3.89,3,5.3,1,1,1,264.7
110.79,7.46,2,3.4,0,1,0,178.5
9.67,3.77,6,4.9,0,0,0,46.4
107.5,5.6,4,9.8,0,0,0,239.1
14.89,2.95,4,2.9,1,0,0,51.9
2.7,14.06,6,1.9,0,0,0,27.7
6.4,3.18,5,9.3,0,0,0,58.6
36.33,5.64,3,3.1,0,0,0,101.3
48.88,4.55,7,9.4,0,0,0,140.2
1.27,9.34,7,4.2,1,0,0,46.1
60.79,32.22,4,1.2,1,0,0,119.8
3.83,5.42,5,5.3,0,0,0,41.3
52.52,2.67,4,2.8,0,0,0,96.9
3.08,6.31,5,5.1,0,0,0,27.2
17.78,16.82,2,6.0,0,0,0,66.4
107.7,38.82,7,6.5,0,0,1,203.0
161.1,2.34,8,9.5,0,1,0,278.2
2.69,4.15,6,8.5,0,0,0,62.3
86.65,12.41,4,1.1,1,1,1,148.7
45.9,2.85,4,9.0,0,0,0,112.7
136.25,7.95,5,2.9,1,1,1,193.6
24.54,2.49,3,3.2,0,0,0,60.6
57.84,7.46,2,8.3,0,1,1,148.6
4.42,12.92,9,5.6,0,0,0,46.5
18.04,27.8,6,4.7,0,0,0,69.6
31.23,2.09,4,1.0,0,0,0,51.4
28.33,15.35,7,3.8,0,1,0,93.8
74.71,30.94,6,6.6,0,0,0,158.7
5.12,13.8,5,1.8,0,0,0,20.1
3.06,10.13,4,6.0,1,1,1,74.4
4.39,6.46,13,1.1,1,0,0,30.5
1.0,1.67,2,7.0,0,0,0,53.1
17.45,2.0,4,1.5,0,1,0,50.0
124.89,16.58,7,1.6,0,0,1,173.2
59.53,5.87,4,7.5,0,0,0,139.0
20.49,18.36,2,7.6,0,0,0,106.1
11.51,1.58,6,2.8,0,0,0,45.7
65.0,17.45,7,1.8,1,1,0,145.4
59.5,3.54,5,8.1,0,0,0,147.8
45.87,8.64,6,7.9,0,0,1,116.1
103.3,6.1,4,2.8,0,0,0,188.7
47.42,25.94,2,3.6,0,0,0,97.9
22.52,15.22,8,3.0,0,1,0,73.2
66.53,1.58,8,5.9,0,0,1,127.4
13.54,2.23,2,6.8,0,0,0,86.7
47.78,57.68,7,9.5,0,0,0,131.5
1.92,12.1,3,2.8,0,0,0,10.0
27.85,9.64,3,5.8,0,0,1,65.1
4.26,4.08,3,2.0,0,0,0,10.0
165.75,5.54,2,5.3,0,0,1,262.5
8.12,18.8,7,8.1,1,0,0,74.8
18.1,9.91,3,3.8,1,0,0,118.6
15.29,6.33,6,6.3,0,0,0,26.5
18.88,1.11,4,7.0,1,0,0,88.3
29.31,9.96,8,2.6,0,0,0,49.2
15.39,5.13,4,1.4,0,0,0,46.7
23.63,2.11,3,2.6,0,1,0,85.9
15.51,3.46,4,6.0,1,0,0,61.3
187.45,9.2,4,6.3,0,0,1,286.2
17.0,38.13,5,7.0,0,0,0,58.3
18.04,0.98,7,5.8,0,0,0,66.3
23.13,10.7,6,5.1,0,0,0,68.6
49.63,9.17,10,8.9,0,0,1,99.0
175.52,35.64,6,3.1,0,1,1,283.3
44.36,49.97,3,5.5,0,0,1,96.4
208.03,7.12,3,6.1,1,0,1,304.9
21.25,8.53,5,2.1,0,0,0,77.2
126.52,8.29,8,9.1,0,0,0,217.6
24.64,0.42,8,6.9,0,1,0,96.4
49.54,9.03,6,1.4,1,1,0,109.5
2.66,45.2,6,1.6,1,0,0,23.1
1.0,1.42,7,8.5,1,0,0,37.8
12.76,30.26,4,3.0,0,0,1,42.3
1.97,8.63,6,8.0,0,0,0,50.9
27.56,3.94,4,6.2,1,0,0,93.7
29.58,1.63,5,8.8,0,0,0,82.4
154.93,18.93,5,6.5,0,0,0,285.3
9.51,32.2,5,6.7,0,0,0,75.1
30.14,32.64,8,8.6,0,0,0,132.0
18.4,28.34,2,5.9,0,1,0,84.5
3.09,3.27,5,4.3,0,0,0,54.3
5.65,3.07,7,8.3,1,0,0,42.2
104.93,9.0,6,4.4,0,0,0,192.3
25.33,21.06,4,7.9,0,0,0,126.8
72.54,6.8,1,6.2,0,1,0,158.7
29.78,4.29,5,6.5,0,0,0,96.8
122.09,11.05,4,4.5,0,0,0,186.9
60.56,2.37,6,6.7,0,0,0,118.2
20.86,4.09,3,4.1,0,0,0,37.7
99.3,11.34,5,6.2,0,0,1,168.3
4.55,39.54,8,2.0,1,0,0,63.2
3.95,43.3,6,9.6,1,0,0,82.4
40.47,14.3,4,1.5,0,0,0,96.0
65.71,1.28,6,1.1,0,0,0,114.1
45.93,19.62,2,6.4,0,0,0,117.4
54.33,8.47,8,6.5,0,0,0,96.3
15.1,15.7,10,9.3,0,0,0,78.9
105.16,3.6,2,1.3,0,0,0,177.7
178.33,11.9,4,4.7,1,0,1,245.3
24.58,25.6,2,4.7,0,1,0,129.0
26.29,3.96,10,3.5,0,0,0,59.2
30.24,25.58,7,8.5,1,0,0,131.4
11.16,3.02,6,7.9,0,0,0,77.7
7.6,31.1,9,8.6,0,1,0,102.4
75.01,7.08,3,5.9,0,0,0,147.4
46.61,3.08,3,6.2,1,1,0,143.8
8.14,17.29,5,7.0,0,1,1,64.8
34.26,5.06,2,7.9,1,0,1,94.2
276.75,2.69,6,4.3,0,0,1,379.1
37.39,3.31,7,8.1,0,0,0,79.8
121.66,2.01,7,1.4,0,0,1,144.9
90.25,6.83,4,5.0,1,0,0,198.1
5.86,3.51,4,1.6,1,1,0,55.2
25.93,2.23,2,1.0,0,0,0,54.8
41.02,27.62,2,5.7,0,1,0,162.4
52.39,22.83,5,1.1,1,0,0,107.1
17.23,25.27,6,8.8,1,0,0,109.4
1.0,7.51,9,1.0,0,0,0,14.0
18.53,2.74,5,6.2,1,0,1,76.1
41.8,2.49,6,5.0,0,0,0,109.5
21.58,13.96,9,3.9,1,0,0,82.5
23.96,75.79,8,6.4,0,1,0,108.1
90.6,35.16,4,2.2,0,0,0,174.7
26.97,13.69,4,3.1,0,1,0,76.2
172.61,11.65,6,8.4,1,0,1,268.9
8.96,5.65,1,7.4,1,0,0,84.8
4.72,16.9,4,2.3,0,1,0,66.5
11.97,3.73,6,6.2,0,0,0,74.6
4.61,0.78,5,7.1,0,1,0,76.4
14.35,3.47,4,9.3,0,0,0,61.2
39.24,6.15,1,5.4,1,0,0,115.5
14.98,2.0,1,7.1,1,0,0,77.7
85.21,20.71,5,4.2,0,1,0,190.4
22.22,3.21,7,6.6,0,0,0,62.9
25.86,19.12,5,3.7,0,0,0,72.2
4.54,14.96,3,5.3,0,1,0,81.9
15.77,7.36,5,6.6,1,0,0,71.5
6.42,10.91,3,9.0,0,0,0,79.2
13.24,15.41,4,8.0,0,0,0,88.3
53.73,6.35,6,8.8,1,0,0,142.9
24.04,42.93,5,5.6,1,0,0,88.7
1.0,1.84,5,5.9,0,0,0,48.6
15.56,4.68,1,3.9,0,0,1,45.7
102.58,7.36,2,5.3,1,0,1,152.6
23.73,65.04,2,6.9,0,0,0,124.3
41.37,3.11,5,5.0,0,0,0,111.6
32.58,41.75,4,5.8,0,0,0,116.4
181.82,3.83,8,7.6,0,0,1,256.9
16.34,19.35,4,5.6,0,0,0,85.3
61.39,5.93,4,5.1,1,1,1,125.6
45.37,2.21,8,9.9,1,1,0,149.1
48.32,26.34,1,1.7,0,0,1,101.8
82.11,5.88,5,8.8,0,0,0,184.3
9.13,3.28,5,2.8,0,0,0,44.1
92.93,5.22,7,6.0,0,0,1,146.8
5.45,2.07,3,6.2,0,1,0,87.6
54.64,4.38,6,5.4,0,0,0,107.8
11.61,7.5,6,3.2,1,1,0,57.5
51.38,10.75,5,9.3,1,0,1,129.0
6.13,22.73,5,1.0,0,1,0,49.7
61.82,11.66,4,9.8,0,0,1,139.4
19.42,0.4,6,2.7,0,0,0,49.4
54.7,14.72,3,7.4,1,0,1,106.0
39.64,2.39,5,4.0,1,0,1,44.7
12.72,9.82,6,4.4,0,0,0,55.7
37.93,12.13,6,4.0,0,1,0,96.4
8.66,23.05,7,4.3,0,0,0,25.1
243.35,17.42,5,6.6,1,0,1,350.4
45.36,4.22,3,8.1,0,0,0,127.0
35.73,33.83,3,2.2,1,1,1,81.6
125.39,4.3,5,8.5,0,1,0,238.0
17.85,3.15,6,9.9,0,0,0,76.2
12.95,19.27,3,7.3,0,0,0,66.8
50.6,12.27,6,4.7,0,1,0,120.4
119.04,6.62,5,4.5,1,0,1,188.0
52.47,16.91,3,9.2,1,0,1,104.6
1.1,5.78,4,8.6,0,0,0,53.6
99.25,8.74,6,9.9,1,1,1,218.9
17.65,29.28,3,7.7,1,0,1,41.1
101.68,10.26,15,4.0,1,0,1,151.5
199.62,4.16,5,8.7,0,0,1,308.9
52.68,5.15,3,4.0,0,0,0,103.0
16.47,49.17,5,1.9,0,0,0,78.5
12.8,4.04,7,8.4,0,0,0,75.5
60.96,7.15,3,6.5,1,0,0,157.9
2.76,2.74,3,6.8,0,0,0,52.9
52.52,1.08,5,3.9,1,0,0,119.1
18.5,4.58,6,1.1,1,1,0,76.4
1.0,4.38,1,6.1,1,0,0,54.0
50.19,7.92,6,7.9,1,0,0,142.2
43.61,1.28,8,9.0,1,0,1,109.8
37.62,7.25,7,9.4,1,1,1,129.2
14.3,3.33,3,8.2,1,0,0,37.3
123.05,9.38,6,4.9,1,0,0,238.5
1.63,0.79,4,3.8,1,0,0,32.6
5.86,25.73,2,3.8,0,0,0,55.9
24.59,9.0,2,5.8,1,0,1,57.6
24.62,21.88,6,3.8,1,0,0,66.9
6.85,4.78,5,5.9,0,0,0,58.9
204.39,9.39,5,7.7,0,0,1,300.3
218.77,2.01,4,1.6,1,0,1,270.7
74.19,3.06,12,5.4,0,0,0,145.2
18.14,2.22,4,6.9,0,0,0,74.6
20.86,3.2,7,9.2,0,0,0,67.1
111.22,2.47,5,8.1,0,0,0,230.5
1.0,36.33,9,6.6,0,0,0,42.6
8.45,1.72,4,7.7,1,0,0,59.3
16.36,3.77,9,4.4,0,0,0,51.0
329.51,8.05,5,1.8,1,1,1,439.8
2.32,34.64,3,6.9,0,0,0,56.7
52.29,8.6,5,6.1,0,0,0,88.4
82.92,25.56,6,8.5,0,0,0,185.4
5.5,27.16,5,2.6,0,0,0,10.0
6.61,7.68,3,9.7,1,1,0,121.6
16.47,3.0,8,8.8,1,0,0,83.5
44.3,17.58,5,8.4,1,0,0,129.8
14.1,3.44,3,5.0,1,0,1,37.2
35.19,8.5,7,4.0,0,0,1,41.8
10.45,4.18,4,8.6,1,0,0,98.5
69.61,7.66,3,4.5,0,0,0,156.7
25.93,2.4,7,5.8,0,0,0,53.8
11.68,7.45,3,3.9,0,0,0,45.3
79.8,4.27,6,6.6,1,0,0,186.2
13.74,2.06,4,6.8,0,0,0,58.7
36.64,26.69,6,1.2,0,0,0,72.1
1.86,6.65,4,2.3,0,0,0,14.5
18.58,14.21,4,6.9,0,0,0,83.8
9.51,18.84,4,8.6,0,1,0,110.6
14.76,4.1,4,8.7,1,1,0,91.8
213.23,13.54,5,3.5,1,0,1,296.5
23.11,4.1,8,8.3,1,0,0,104.0
8.07,4.85,5,3.6,0,0,0,47.9
219.73,14.26,3,6.4,0,0,1,337.2
17.83,4.15,1,3.5,1,0,1,60.0
67.7,49.05,5,7.8,0,0,1,154.0
108.23,51.52,6,9.6,0,1,1,232.2
21.73,34.47,6,9.6,0,0,0,80.3
51.8,11.11,8,1.9,0,0,0,79.5
2.72,5.24,3,9.3,0,1,0,65.8
25.0,7.48,6,7.1,0,0,0,83.8
113.04,10.51,2,3.6,1,0,1,154.7
80.81,10.85,5,6.2,0,1,0,165.3
14.01,4.03,6,2.7,1,0,0,34.2
1.0,53.71,1,9.6,0,0,0,86.4
48.21,5.3,4,7.5,1,0,1,102.9
6.38,1.82,4,9.3,0,1,0,80.1
84.26,7.31,7,1.6,0,0,0,114.9
31.39,2.09,1,8.7,1,0,0,90.7
25.32,6.89,3,5.5,0,0,0,66.0
14.19,6.44,6,2.5,0,0,0,51.0
39.84,17.03,2,1.4,0,0,0,80.5
85.75,21.06,5,5.5,0,0,0,150.5
31.9,3.78,5,10.0,0,0,0,128.0
5.11,2.44,1,6.9,0,0,0,43.1
40.73,8.56,6,2.5,0,0,0,89.4
19.79,5.35,4,1.2,1,0,0,59.3
36.33,4.31,2,5.1,0,0,0,106.2
4.5,5.57,3,7.6,0,1,0,105.1
3.86,34.75,6,4.0,0,1,0,60.2
66.44,1.99,5,1.6,0,0,0,134.8
33.53,3.91,5,4.4,0,0,1,45.8
26.17,2.72,5,5.2,1,0,0,81.4
153.92,15.62,7,6.1,1,1,1,238.0
10.71,11.42,4,4.9,0,0,0,43.6
118.1,5.76,2,2.0,0,0,0,183.9
89.43,10.05,6,2.0,0,0,0,145.6
37.77,1.58,4,5.0,1,0,0,108.5
30.06,16.53,9,1.6,0,1,0,75.8
6.65,2.79,5,4.1,0,0,0,23.8
23.17,3.62,6,3.0,0,0,0,79.5
38.96,14.21,5,1.9,0,0,0,86.8
21.77,0.57,9,3.8,1,0,0,73.6
124.96,5.85,8,8.5,0,1,0,252.3
2.3,8.8,6,7.8,1,0,0,62.3
17.96,7.54,2,3.9,0,1,0,85.5
133.15,13.75,6,2.4,0,0,0,247.5
4.26,10.33,7,3.7,0,1,0,45.2
31.36,7.25,5,7.5,0,0,0,115.6
68.91,1.08,4,4.2,0,1,0,149.8
20.64,2.7,2,5.7,0,1,0,81.6
82.82,5.46,3,9.7,0,0,0,157.9
8.07,1.34,4,5.8,0,0,0,52.5
214.96,1.27,5,4.0,1,0,1,292.5
51.54,27.41,4,1.0,0,0,0,98.7
17.4,15.08,5,5.1,1,0,0,90.0
3.64,4.31,4,7.4,0,0,0,27.5
40.73,11.69,7,4.2,0,1,0,106.4
44.39,1.92,7,5.0,0,1,0,98.4
29.18,13.08,3,8.0,0,0,0,88.1
139.11,7.14,10,8.9,0,0,0,227.2
19.45,34.72,3,8.5,0,0,1,108.5
43.32,17.78,6,4.9,0,0,0,123.4
3.54,5.29,1,3.7,0,0,0,41.4
30.56,45.16,7,6.1,0,1,0,118.8
76.88,15.83,3,4.6,0,0,0,155.9
68.8,18.07,6,2.1,0,0,0,119.9
32.49,6.31,7,5.6,0,0,0,84.6
97.25,41.32,5,4.2,1,1,1,197.5
149.65,6.73,6,3.1,0,0,0,253.1
28.47,5.83,9,2.8,1,1,0,99.0
21.57,23.8,4,7.8,0,0,0,82.4
50.19,7.18,2,5.9,0,1,0,151.1
311.23,5.89,7,8.4,0,0,1,440.3
2.03,27.54,4,10.0,0,1,0,99.1
22.82,5.76,4,9.4,0,1,1,67.1
33.72,42.87,2,3.1,0,0,0,93.6
196.14,6.5,6,8.6,0,0,0,346.5
87.37,5.28,8,6.1,0,1,1,158.9
